build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.181403829,0.002734731,0.102040816,0.2,1,0,5,2,1,5.870190275,0,1,0,0,1,1,441,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,11,0,0,0,0,1,1,0,0,1,1,0,0.181238616,0.00273224,0.131578947,0,1,0,6,2,1,11.2789298,0,1,0,0,1,1,190,0,2,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.181073703,0.002729754,0.101809955,0.2,1,0,6,7,1,6.147611477,0,0,0,0,1,1,442,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
1,3,46,0,0,0,0,7,5,0,2,7,0,1,0.180909091,0.002727273,0.101580135,0.2,1,0,6,0,3,5.359357012,0,0,0,0,2,5,443,2.5927045,1,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,110,0,0,0,0,1,1,0,0,1,0,0,0.181653043,0.002724796,0.130890052,0,1,1,6,2,1,9.757384666,1,1,0,0,1,1,191,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.181488203,0.002722323,0.103603604,0.2,1,0,6,7,1,4.274490953,0,0,0,0,1,1,444,0,2,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.181323663,0.002719855,0.103370787,0.2,1,0,6,3,0,4.582530858,0,0,0,1,0,0,445,0,1,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,80,0,0,0,0,2,1,0,1,2,1,1,0.18115942,0.002717391,0.103139013,0.2,1,0,1,4,2,4.48971762,1,0,0,0,1,2,446,0.7054691,2,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,7,0,0,0,0,1,1,0,0,1,0,1,0.180995475,0.002714932,0.102908277,0.2,1,0,1,7,1,5.941314089,0,0,0,0,1,1,447,0,1,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.180831826,0.002712477,0.102678571,0.2,1,0,1,4,0,4.045060354,1,0,0,1,0,0,448,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.180668473,0.002710027,0.102449889,0.2,1,0,1,1,1,4.881782268,1,0,0,0,1,1,449,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.180505415,0.002707581,0.102222222,0.2,1,0,1,2,1,4.306082588,0,1,0,0,1,1,450,0,3,0,0,138,65,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.180342651,0.00270514,0.101995565,0.2,1,0,1,1,0,4.40883677,1,0,0,1,0,0,451,0,1,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18018018,0.002702703,0.101769912,0.2,1,0,1,1,0,4.35785411,1,0,0,1,0,0,452,0,2,0,0,138,65,50,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,38,0,0,0,0,2,1,0,1,2,0,1,0.180018002,0.00270027,0.101545254,0.2,1,0,1,1,2,4.175533393,0,0,0,0,2,2,453,0.9869445,1,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.179856115,0.002697842,0.101321586,0.2,1,0,1,1,0,3.895971682,0,0,0,1,0,0,454,0,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.179694519,0.002695418,0.101098901,0.2,1,0,2,2,0,4.906519928,0,1,0,1,0,0,455,0,2,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.179533214,0.002692998,0.100877193,0.2,1,0,2,1,0,3.818457652,0,0,0,1,0,0,456,0,2,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.179372197,0.002690583,0.100656455,0.2,1,0,2,2,0,5.23242814,0,1,0,1,0,0,457,0,1,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17921147,0.002688172,0.100436681,0.2,1,0,2,2,0,4.036498928,1,1,0,1,0,0,458,0,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,29,0,0,0,0,1,1,0,0,1,0,0,0.17905103,0.002685765,0.428571429,0.6,1,0,2,2,1,4.856902067,0,1,0,0,1,1,231,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,3,848,0,0,5,0,15,20,0,0,11,0,0,0.178890877,0.002683363,0.025641026,0.2,1,0,1,0,1,6.639585772,1,1,0,0,1,2,39,3.2454982,1,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.17873101,0.002680965,0.130208333,0,1,0,2,2,1,7.49136864,0,1,0,0,1,1,192,0,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,26,0,0,0,0,2,2,0,0,2,0,0,0.178571429,0.002678571,0.025,0.2,1,0,2,6,1,6.225678196,0,0,0,0,1,2,40,0.7062741,3,0,0,141,66,50,0,45,0,0,2,3,2,28,0,3,1,3,2,69,0,0,2,0,0,5,12,2
0,1,3,0,0,0,0,1,1,0,0,1,0,0,0.178412132,0.002676182,0.129533679,0,1,0,2,2,1,4.629144905,0,0,0,0,1,1,193,0,1,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,88,0,0,0,0,2,2,0,0,2,1,0,0.178253119,0.002673797,0.12244898,0,1,0,3,1,1,4.913014156,0,0,0,0,1,2,98,0.266765,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.17809439,0.002671416,0.121212121,0,1,0,3,7,1,4.581838721,0,0,0,0,1,1,99,0,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.177935943,0.002669039,0.100217865,0.2,1,0,2,2,0,3.981012873,1,1,0,1,0,0,459,0,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.177777778,0.002666667,0.1,0.2,1,0,3,2,0,3.981515034,0,1,0,1,0,0,460,0,2,0,0,138,66,50,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.177619893,0.002664298,0.09978308,0.2,1,0,3,2,0,4.217199836,0,1,0,1,0,0,461,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.177462289,0.002661934,0.0995671,0.2,1,0,3,3,0,3.915440455,1,0,0,1,0,0,462,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,68,0,0,3,0,0,5,12,3
0,1,26,0,0,0,0,2,2,0,0,2,0,0,0.177304965,0.002659574,0.024390244,0.2,1,0,2,6,1,6.170602585,0,0,0,0,1,2,41,0.7062741,1,0,0,141,66,50,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,20,0,0,0,0,1,1,0,0,1,0,1,0.177147919,0.002657219,0.023809524,0.2,1,0,3,7,1,6.858551298,0,0,0,0,1,1,42,0,1,0,0,141,66,50,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17699115,0.002654867,0.2,0.2,1,0,3,7,0,4.40652546,0,0,0,1,0,0,5,0,3,0,0,138,66,52,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,22,0,0,0,1,1,2,0,0,2,0,1,0.177718833,0.00265252,0.333333333,0.2,1,1,3,7,1,4.565322729,0,0,0,0,1,2,6,0.266765,2,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,10,0,0,0,0,1,1,0,0,1,0,1,0.177561837,0.002650177,0.285714286,0.2,1,0,3,7,1,5.254771948,0,0,0,0,1,1,7,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.177405119,0.002647838,0.023255814,0.2,1,0,3,2,1,6.043043483,0,1,0,0,1,1,43,0,3,0,0,141,66,50,0,45,0,0,2,3,2,28,0,3,1,3,2,69,0,0,2,0,0,5,12,2
0,2,1,0,0,0,0,2,1,0,1,2,1,0,0.177248677,0.002645503,0.099352052,0.2,1,0,3,0,2,6.392556717,0,1,0,0,2,2,463,1,1,0,0,134,65,50,0,41,0,0,3,3,2,28,0,3,1,1,2,67,0,0,3,0,0,5,11,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.177092511,0.002643172,0.099137931,0.2,1,0,3,3,0,3.062140593,0,0,0,1,0,0,464,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17693662,0.002640845,0.098924731,0.2,1,0,3,3,0,2.920022613,0,0,0,1,0,0,465,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,21,0,0,0,0,1,1,0,0,1,0,0,0.176781003,0.002638522,0.128865979,0,1,0,4,2,1,8.809998943,1,1,0,0,1,1,194,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176625659,0.002636204,0.098712446,0.2,1,0,3,3,0,3.056658504,0,0,0,1,0,0,466,0,2,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,5,0,0,0,0,1,1,0,0,1,0,0,0.176470588,0.002633889,0.022727273,0.2,1,0,4,7,1,6.893962552,0,0,0,0,1,1,44,0,1,0,0,141,66,50,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,68,0,0,0,0,2,2,0,0,2,1,0,0.176315789,0.002631579,0.12,0,1,0,4,7,1,6.169249413,0,0,0,0,1,2,100,0.32275698,3,0,0,138,66,50,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176161262,0.002629273,0.098501071,0.2,1,0,5,2,0,4.191673091,1,1,0,1,0,0,467,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.176007005,0.00262697,0.098290598,0.2,1,0,5,2,0,4.408189897,0,1,0,1,0,0,468,0,2,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.175853018,0.002624672,0.098081023,0.2,1,0,5,2,0,3.954806448,0,1,0,1,0,0,469,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.175699301,0.002622378,0.128205128,0,1,0,5,3,0,3.949219025,1,0,0,1,0,0,195,0,2,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,60,0,0,2,0,0,2,0,0,0,0,0,0.175545852,0.002620087,0.022222222,0.2,1,0,5,1,1,5.182994,0,0,0,0,0,0,45,1,1,0,0,141,66,50,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,107,0,0,0,0,1,1,0,0,1,0,0,0.17539267,0.002617801,0.12755102,0,1,0,5,1,1,9.163246577,1,0,0,0,1,1,196,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,2,0,0,0,0,1,1,0,0,1,1,0,0.175239756,0.002615519,0,0,1,0,6,2,1,5.601611901,0,1,0,0,1,1,2,0,1,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.175087108,0.00261324,0.09787234,0.2,1,0,6,2,0,4.803088485,0,1,0,1,0,0,470,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.174934726,0.002610966,0.2,0.2,1,0,6,2,1,4.799707549,0,1,0,0,1,1,5,0,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.174782609,0.002608696,0.097664544,0.2,1,0,6,2,0,4.024642993,0,1,0,1,0,0,471,0,2,0,0,138,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,68,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.174630756,0.002606429,0.097457627,0.2,1,0,6,3,0,5.599489923,1,0,0,1,0,0,472,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,69,0,0,2,0,0,5,12,2
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.174479167,0.002604167,0.02173913,0.2,1,0,6,2,1,4.628188104,0,1,0,0,1,1,46,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,26,0,0,0,0,1,1,0,0,1,0,1,0.17432784,0.002601908,0.021276596,0.2,1,0,6,7,1,6.081868981,0,0,0,0,1,1,47,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,69,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,3,0,0.174176776,0.002599653,0.097251586,0.2,1,0,2,2,0,3.951285674,0,1,0,1,0,0,473,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.174025974,0.002597403,0.097046414,0.2,1,0,2,2,0,4.789781771,0,1,0,1,0,0,474,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,2,0,0,0,0,2,1,0,1,2,0,1,0.173875433,0.002595156,0.096842105,0.2,1,0,7,7,2,5.581568323,0,0,0,0,1,2,475,1,3,0,0,138,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,68,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.173725151,0.002592913,0,0,1,0,2,7,1,4.416135121,0,0,0,0,1,1,4,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,2,29,0,0,0,0,2,2,0,0,2,1,0,0.17357513,0.002590674,0.118811881,0,1,0,2,0,1,4.711152563,0,0,0,1,1,2,101,0.36205122,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,2,29,0,0,0,0,2,2,0,0,2,0,1,0.173425367,0.002588438,0.117647059,0,1,0,2,0,1,4.6360609,0,0,0,1,1,2,102,0.36205122,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,1,30,0,0,0,0,2,2,0,0,1,0,1,0.173275862,0.002586207,0.116504854,0,1,0,3,1,1,4.206975579,0,0,0,0,1,2,103,0.35335934,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.173126615,0.002583979,0.115384615,0,1,0,3,7,1,5.470805253,0,0,0,0,1,1,104,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.172977625,0.002581756,0.114285714,0,1,0,3,3,0,4.526334826,0,0,0,1,0,0,105,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,1,69,0,0,2,0,0,5,12,2
1,1,49,0,0,0,0,2,2,0,0,2,0,0,0.172828891,0.002579536,0,0,1,0,3,1,1,4.482665142,0,0,0,0,1,2,5,0.47543165,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.173539519,0.00257732,0.096638655,0.2,1,1,3,3,0,4.758197631,0,0,0,1,0,0,476,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.173390558,0.002575107,0.166666667,0,1,0,3,2,1,4.394268486,0,1,0,0,1,1,6,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,1,69,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.173241852,0.002572899,0.571428571,0,1,0,3,2,1,4.760849937,0,1,0,0,1,1,21,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,3,220,0,0,0,0,3,3,0,0,3,0,0,0.173093402,0.002570694,0.126903553,0,1,0,3,0,1,11.19260109,0,0,0,0,1,1,197,1.2886338,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,21,0,0,0,0,1,1,0,0,1,0,1,0.172945205,0.002568493,0.126262626,0,1,0,3,2,1,7.864054152,0,1,0,0,1,1,198,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0.172797263,0.002566296,0.125628141,0,1,0,4,7,1,7.153958646,1,0,0,0,1,1,199,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,5,0,0,0,0,1,1,0,0,1,0,1,0.172649573,0.002564103,0.125,0,1,0,4,2,1,7.190254092,0,1,0,0,1,1,200,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,1,69,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.172502135,0.002561913,0,0,1,0,4,3,0,4.531380337,0,0,0,1,0,0,4,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,29,0,0,0,0,2,2,0,0,2,0,0,0.172354949,0.002559727,0.124378109,0,1,0,4,2,1,8.557973263,1,1,0,0,1,1,201,0.99226665,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,7,0,0,0,0,1,1,0,0,1,0,1,0.172208014,0.002557545,0.123762376,0,1,0,4,2,1,13.03836068,1,1,0,0,1,1,202,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,5,289,0,4,1,0,12,7,0,2,8,0,0,0.172061329,0.002555366,0.426724138,0.6,1,0,4,0,4,5.057313699,1,0,0,1,2,5,232,2.4999144,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,1,0,0,1,1,1,1,0.171914894,0.002553191,0.424892704,0.6,1,0,4,1,1,5.033221729,0,0,0,0,1,1,233,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.171768707,0.00255102,0.096436059,0.2,1,0,5,2,0,3.430285589,0,1,0,1,0,0,477,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.17162277,0.002548853,0.423076923,0.6,1,0,5,7,1,4.774155578,1,0,0,0,1,1,234,0,3,0,0,141,66,51,0,45,0,0,2,3,2,28,0,3,1,3,2,69,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17147708,0.002546689,0.09623431,0.2,1,0,5,2,0,4.115835194,0,1,0,1,0,0,478,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.171331637,0.002544529,0.096033403,0.2,1,0,5,2,0,3.642729556,1,1,0,1,0,0,479,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.171186441,0.002542373,0.095833333,0.2,1,0,5,2,0,4.109623432,0,1,0,1,0,0,480,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17104149,0.00254022,0.095634096,0.2,1,0,5,1,0,4.312948095,0,0,0,1,0,0,481,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.170896785,0.002538071,0.095435685,0.2,1,0,5,2,0,3.954340454,0,1,0,1,0,0,482,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.170752325,0.002535926,0.095238095,0.2,1,0,5,2,0,3.539572528,1,1,0,1,0,0,483,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.170608108,0.002533784,0.421276596,0.6,1,0,5,3,0,4.299754407,1,0,0,1,0,0,235,0,8,8,9,141,66,56,0,43,4,0,8,3,6,28,8,7,1,3,6,70,0,0,7,4,0,5,12,8
1,2,44,0,0,0,0,4,3,0,1,3,0,0,0.171308017,0.002531646,0.545454545,0,1,1,3,0,2,5.012344449,0,0,0,1,2,4,22,1.5025756,3,0,0,138,65,50,0,46,0,0,2,3,2,28,0,3,1,3,1,68,0,0,2,0,0,5,12,2
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0.172006745,0.002529511,0.423728814,0.6,1,1,5,7,1,5.699017916,0,0,0,0,1,1,236,0,3,0,0,141,66,50,0,45,0,0,2,3,2,28,0,3,1,3,1,69,0,0,2,0,0,5,12,2
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.171861837,0.00252738,0.142857143,0,1,0,5,7,1,4.37897441,0,0,0,0,1,1,7,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.171717172,0.002525253,0.095041322,0.2,1,0,5,2,0,3.938100061,0,1,0,1,0,0,484,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,3,69,0,0,3,0,0,5,12,3
0,1,34,0,0,0,0,2,2,0,0,2,0,0,0.17157275,0.002523129,0.123152709,0,1,0,5,1,1,13.11720911,0,0,0,0,1,1,203,0.7871266,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,3,69,0,0,3,0,0,5,12,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.171428571,0.002521008,0.094845361,0.2,1,0,5,2,0,4.348432364,0,1,0,1,0,0,485,0,2,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,2,1,69,0,0,3,0,0,5,12,3
0,1,33,0,0,0,0,1,1,0,0,1,0,0,0.171835708,0.002514669,0.12254902,0,1,0,5,2,1,7.328987292,0,1,0,0,1,1,204,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.172124265,0.002518892,0.096707819,0.2,1,1,5,2,0,3.781289091,0,1,0,1,0,0,486,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.171979866,0.002516779,0.09650924,0.2,1,0,5,1,0,5.694439672,0,0,0,1,0,0,487,0,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
0,1,68,0,0,1,0,2,3,0,0,2,0,0,0.171691792,0.002512563,0.166666667,0.2,1,0,5,2,2,3.767109453,0,1,0,0,2,2,6,1.2612796,1,0,0,141,66,51,0,45,0,0,3,3,2,28,0,3,1,1,2,69,0,0,3,0,0,5,12,3
