build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.241491086,0.001620746,0.190909091,0,1,1,2,2,1,5.625936357,0,1,0,0,1,1,110,0,25,23,21,62,73,61,25,19,9,0,25,26,15,20,11,9,0,25,0,26,0,0,0,12,23,18,22,12
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.239549839,0.001607717,0.243902439,0.2,1,0,3,2,0,4.971565651,0,0,0,1,0,0,41,0,24,21,25,62,73,60,21,19,6,0,19,26,24,20,1,9,0,24,0,26,0,0,0,14,19,18,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.239165329,0.001605136,0.238095238,0.2,1,0,3,1,0,4.56681952,0,0,0,1,0,0,42,0,25,25,25,62,73,60,25,19,7,0,24,26,10,20,2,7,0,25,0,26,0,0,0,22,24,18,22,16
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.238782051,0.001602564,0.23255814,0.2,1,0,3,3,0,4.260379701,1,0,0,1,0,0,43,0,25,20,25,62,73,61,25,19,8,0,25,26,21,20,22,8,0,22,0,26,0,0,0,8,20,18,22,22
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.2384,0.0016,0.189189189,0,1,0,3,1,1,6.849108475,0,0,0,0,1,1,111,0,25,25,25,62,73,60,25,19,9,0,22,26,16,20,5,9,0,25,0,26,0,0,0,6,13,18,22,20
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.238019169,0.001597444,0.227272727,0.2,1,0,3,1,0,4.63037446,0,0,0,1,0,0,44,0,25,24,22,62,73,61,25,19,9,0,25,26,20,20,17,9,0,25,0,26,0,0,0,16,24,18,22,18
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.237261146,0.001592357,0.222222222,0.2,1,0,3,1,0,3.19066836,0,0,0,1,0,0,45,0,25,23,23,62,73,61,23,19,7,0,23,26,24,20,10,9,0,25,0,26,0,0,0,23,23,18,22,24
1,1,0,0,0,0,0,16,0,0,16,3,0,0,0.236883943,0.001589825,1,0.4,1,0,3,7,1,4.374564168,0,0,0,0,16,16,2,3.9698153,24,22,24,62,73,61,24,19,9,0,23,26,15,20,5,9,0,25,0,26,0,0,0,8,19,18,22,8
0,1,0,0,2,0,0,10,0,8,0,5,0,0,0.238095238,0.001587302,0.264705882,0.6,1,1,3,1,2,5.223232882,0,0,0,0,2,4,102,2.4183974,23,23,25,62,73,61,21,19,9,0,23,26,22,20,12,9,0,21,0,26,0,0,0,18,23,18,22,18
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.23659306,0.001577287,0.1875,0,1,0,3,1,1,4.534839991,0,0,0,0,1,1,112,0,24,24,25,62,73,60,24,19,9,0,22,26,17,20,14,9,0,24,0,26,0,0,0,20,22,18,22,24
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.235478807,0.001569859,0.217391304,0.2,1,0,4,2,0,4.525590606,0,1,0,1,0,0,46,0,25,18,25,62,73,61,25,19,9,0,23,26,24,20,16,9,0,23,0,26,0,0,0,14,18,18,22,16
0,1,94,0,0,0,0,4,4,0,0,2,0,0,0.235109718,0.001567398,0.185840708,0,1,0,4,2,1,7.58318406,0,0,0,0,2,3,113,1.6850955,25,25,25,63,73,61,25,19,8,0,22,26,15,21,13,8,0,25,0,26,0,0,0,22,22,18,22,25
0,1,4,0,0,0,0,1,1,0,0,1,0,1,0.234741784,0.001564945,0.184210526,0,1,0,4,2,1,6.207099207,0,0,0,0,1,1,114,0,24,24,24,63,73,61,24,19,6,0,22,26,18,21,8,7,0,24,0,26,0,0,0,6,22,18,22,25
0,1,3,0,0,0,0,1,1,0,0,1,0,0,0.23364486,0.001557632,0.262135922,0.6,1,0,4,2,1,4.460623058,0,1,0,0,1,1,103,0,22,22,25,62,73,61,19,19,8,0,22,26,21,20,19,8,0,23,0,26,0,0,0,10,22,18,22,24
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.233281493,0.00155521,0.182608696,0,1,0,4,2,1,6.186650936,0,0,0,0,1,1,115,0,23,23,25,62,73,61,23,19,9,0,23,26,23,20,14,9,0,23,0,26,0,0,0,23,23,18,22,23
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.231839258,0.001545595,0.181034483,0,1,0,4,2,1,6.091031886,0,0,0,0,1,1,116,0,24,24,25,63,73,61,24,19,7,0,24,26,24,21,12,7,0,23,0,26,0,0,0,8,24,18,22,22
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.229007634,0.001526718,0.179487179,0,1,0,5,2,1,4.652233939,0,1,0,0,1,1,117,0,24,24,25,62,73,61,22,19,8,0,24,26,24,20,4,8,0,17,0,26,0,0,0,10,24,18,22,17
0,1,0,0,0,0,0,2,0,0,2,1,0,0,0.228310502,0.00152207,0.259615385,0.6,1,0,5,7,2,5.45808715,0,0,0,0,1,2,104,0.66010714,24,24,25,62,73,60,24,19,9,0,21,26,20,20,17,9,0,24,0,26,0,0,0,3,21,18,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.227617602,0.001517451,0.257142857,0.6,1,0,5,7,1,5.620416013,0,0,0,0,1,1,105,0,24,24,25,62,73,60,23,19,9,0,24,26,21,20,13,9,0,23,0,26,0,0,0,10,24,18,22,16
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.226586103,0.001510574,0.177966102,0,1,0,5,7,1,7.850896813,0,0,0,0,1,1,118,0,25,25,25,62,73,61,25,19,9,0,25,26,22,20,19,9,0,25,0,26,0,0,0,25,25,18,22,25
0,1,3,0,0,0,0,1,1,0,0,1,0,0,0.225903614,0.001506024,0.176470588,0,1,0,5,7,1,6.738588129,0,0,0,0,1,1,119,0,25,25,24,62,73,61,24,19,9,0,25,26,21,20,2,9,0,24,0,26,0,0,0,25,20,18,22,20
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.22556391,0.001503759,0.175,0,1,0,5,7,1,6.097217653,0,0,0,0,1,1,120,0,24,22,25,62,73,61,24,19,9,0,23,26,24,20,2,9,0,23,0,26,0,0,0,22,23,18,22,22
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.223214286,0.001488095,0.2,0.2,1,0,2,2,0,4.161768089,0,1,0,1,0,0,50,0,25,25,25,62,73,61,25,19,9,0,25,26,15,20,5,9,0,25,0,26,0,0,0,25,25,18,22,25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.224215247,0.001494768,0.212765957,0.2,1,0,2,2,0,4.923890836,0,0,0,1,0,0,47,0,25,21,22,62,73,61,23,19,8,0,21,26,24,20,11,9,0,24,0,26,0,0,0,21,17,18,22,18
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.223880597,0.001492537,0.208333333,0.2,1,0,2,1,0,4.401502807,0,0,0,1,0,0,48,0,25,25,25,63,73,61,25,19,7,0,24,26,20,20,17,7,0,25,0,26,0,0,0,18,24,18,22,25
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.223546945,0.001490313,0.204081633,0.2,1,0,2,2,0,4.124386595,0,1,0,1,0,0,49,0,25,19,24,63,73,61,23,19,6,0,23,26,24,20,16,9,0,25,0,26,0,0,0,15,11,18,22,17
0,1,17,0,1,0,0,8,5,0,2,8,0,0,0.222882615,0.001485884,0.254716981,0.6,1,0,2,7,4,4.930163211,0,0,0,0,5,6,106,2.3297567,23,23,25,63,73,63,23,19,6,0,20,26,23,20,15,7,0,23,0,26,0,0,0,6,20,18,22,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222551929,0.00148368,0.226415094,0,1,0,2,3,0,4.725970832,0,0,0,1,0,0,53,0,25,22,22,63,73,61,22,19,9,0,25,26,18,20,1,9,0,25,0,26,0,0,0,22,22,18,22,22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.001481481,0.196078431,0.2,1,0,2,1,0,4.472345276,0,0,0,1,0,0,51,0,24,22,25,64,76,63,24,19,9,0,24,26,23,20,2,9,0,24,0,26,0,0,0,22,22,19,22,22
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.221893491,0.00147929,0.252336449,0.6,1,0,3,7,1,6.554095959,0,0,0,0,1,1,107,0,24,24,25,64,76,63,24,19,9,0,19,26,22,20,23,9,0,24,0,26,0,0,0,19,18,19,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.22189781,0.001459854,0.173553719,0,1,0,5,2,1,5.658807598,0,1,0,0,1,1,121,0,24,23,24,64,76,63,23,19,8,0,24,26,19,20,15,8,0,24,0,26,0,0,0,9,24,19,22,25
0,1,70,0,0,1,0,1,2,0,0,1,0,1,0.221574344,0.001457726,0.172131148,0,1,0,5,1,1,5.107222949,0,0,0,0,1,1,122,0.86312056,25,24,24,64,77,63,25,19,9,0,24,26,23,20,3,9,0,24,0,26,0,0,0,24,24,19,22,24
0,1,76,0,0,0,1,2,3,0,0,2,0,0,0.22125182,0.001455604,0.259259259,0.6,1,0,5,7,1,6.020904297,0,0,0,0,2,3,108,1.2556632,25,25,25,64,76,64,25,19,9,0,25,26,16,20,6,9,0,25,0,26,0,0,0,25,25,19,22,25
1,1,64,0,0,1,0,2,3,0,0,1,0,0,0.220289855,0.001449275,0.256880734,0.6,1,0,6,7,1,5.514674969,0,0,0,0,2,3,109,0.8864397,25,25,24,64,76,67,23,19,8,0,25,26,16,20,10,8,0,24,0,26,0,0,0,25,24,19,22,21
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.221418234,0.001447178,0.170731707,0,1,1,6,2,1,4.660312073,0,1,0,0,1,1,123,0,25,24,22,64,76,63,25,19,8,0,25,26,17,20,12,8,0,25,0,26,0,0,0,24,23,19,22,18
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.221098266,0.001445087,0.263636364,0.6,1,0,6,1,1,6.626806214,0,0,0,0,1,1,110,0,24,23,24,63,73,63,23,19,6,0,24,26,21,20,17,6,0,24,0,26,0,0,0,6,24,18,22,25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.220779221,0.001443001,0.192307692,0.2,1,0,6,3,0,5.163062613,0,0,0,1,0,0,52,0,24,22,25,64,76,63,24,19,9,0,23,26,19,20,13,9,0,24,0,26,0,0,0,22,22,19,22,22
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.220461095,0.001440922,0.188679245,0.2,1,0,6,3,0,5.905024371,0,0,0,1,0,0,53,0,25,24,24,64,76,63,24,19,9,0,23,26,12,20,5,9,0,24,0,26,0,0,0,13,21,19,22,24
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.220143885,0.001438849,0.185185185,0.2,1,0,6,1,0,4.36568241,0,0,0,1,0,0,54,0,25,24,23,64,76,63,25,19,9,0,25,26,15,20,20,9,0,25,0,26,0,0,0,24,23,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.221264368,0.001436782,0.169354839,0,1,1,6,3,0,3.674692026,0,0,0,1,0,0,124,0,25,25,25,65,76,63,25,19,9,0,23,26,20,21,4,9,0,25,0,26,0,0,0,23,16,19,22,19
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.220946915,0.00143472,0.168,0,1,0,6,2,1,5.995360306,0,1,0,0,1,1,125,0,25,15,25,64,76,63,25,19,8,0,25,26,21,20,24,8,0,24,0,26,0,0,0,6,23,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.220314735,0.001430615,0.2,0.2,1,0,6,2,0,4.228142579,0,1,0,1,0,0,55,0,25,22,21,64,76,63,25,19,5,0,23,26,24,20,7,9,0,24,0,26,0,0,0,22,17,19,22,16
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.220630372,0.001432665,0.222222222,0,1,0,6,7,1,6.049811494,0,0,0,0,1,1,54,0,25,23,25,62,73,61,25,19,9,0,23,26,18,20,3,9,0,24,0,27,0,0,0,23,16,18,22,21
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.22,0.001428571,0.196428571,0.2,1,0,6,2,0,4.170906088,0,1,0,1,0,0,56,0,25,24,24,64,76,63,25,19,8,0,23,26,22,20,7,9,0,24,0,26,0,0,0,21,23,19,22,21
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0.219686163,0.001426534,0.218181818,0,1,0,6,7,1,5.890995188,0,0,0,0,1,1,55,0,25,25,23,61,72,54,25,14,8,0,25,26,23,19,19,8,0,22,0,24,0,0,0,18,25,18,21,19
0,1,3,0,0,0,0,1,1,0,0,1,0,0,0.219858156,0.00141844,0.214285714,0,1,0,6,7,1,6.964371879,0,0,0,0,1,1,56,0,23,23,25,61,72,54,23,14,7,0,21,26,22,19,9,8,0,23,0,24,0,0,0,20,21,18,21,24
0,1,0,0,0,0,0,3,0,0,3,3,0,0,0.218309859,0.001408451,0.210526316,0,1,0,3,7,1,7.136272624,0,0,0,0,1,1,57,1.5849625,25,18,25,61,72,54,23,14,6,0,25,26,22,19,10,8,0,25,0,24,0,0,0,18,25,18,21,14
0,1,1394,0,0,2,0,2,4,0,0,2,0,0,0.216480447,0.001396648,0.5,0.2,1,0,3,7,1,7.279349896,0,0,0,0,1,2,2,1.279517,25,21,25,64,76,63,25,19,9,0,23,26,17,20,11,9,0,22,0,26,0,0,0,9,21,19,22,18
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.216178522,0.0013947,0.192982456,0.2,1,0,4,2,0,4.340299946,0,1,0,1,0,0,57,0,25,24,21,64,76,63,25,19,7,0,24,26,23,20,16,8,0,23,0,26,0,0,0,15,24,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.215877437,0.001392758,0.189655172,0.2,1,0,4,2,0,5.079441312,0,1,0,1,0,0,58,0,24,24,25,64,76,63,24,19,6,0,24,26,24,20,10,8,0,23,0,26,0,0,0,17,24,19,22,22
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216666667,0.001388889,0.186440678,0.2,1,1,5,2,0,4.557591067,0,0,0,1,0,0,59,0,25,25,24,65,76,63,25,19,6,0,25,26,22,21,8,8,0,24,0,26,0,0,0,16,25,19,22,18
1,1,55,0,0,0,0,2,2,0,0,2,0,0,0.217753121,0.001386963,0.261261261,0.6,1,1,5,7,1,4.860539615,0,0,0,0,1,1,111,0.7568336,25,24,24,63,73,59,25,20,9,0,23,26,16,20,14,9,0,24,0,27,0,0,0,23,23,18,22,23
0,1,7,0,0,0,0,1,1,0,0,1,0,0,0.217331499,0.001375516,0.206896552,0,1,0,5,7,1,5.023777379,0,0,0,0,1,1,58,0,25,25,25,62,73,61,25,19,9,0,24,26,21,20,12,9,0,25,0,27,0,0,0,24,24,18,22,25
1,1,61,0,0,0,0,3,3,0,0,3,0,0,0.216438356,0.001369863,0.267857143,0.6,1,0,5,7,1,6.762956384,0,0,0,0,1,2,112,1.2007196,25,22,25,63,73,61,22,20,7,0,25,26,23,20,4,7,0,25,0,27,0,0,0,3,25,18,22,23
1,1,2,0,0,0,0,2,2,0,0,1,0,1,0.21751026,0.001367989,0.274336283,0.6,1,1,5,7,1,4.532911204,0,0,0,0,1,1,113,1,25,23,23,63,73,59,25,20,8,0,25,26,20,20,21,8,0,25,0,27,0,0,0,19,22,18,22,21
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.219346049,0.001362398,0.2,0.2,1,0,6,2,0,5.153073254,0,1,0,1,0,0,60,0,23,18,25,65,76,63,20,19,9,0,23,26,21,21,9,9,0,23,0,26,0,0,0,14,18,19,22,13
0,1,260,0,0,2,0,10,12,0,0,10,0,0,0.219047619,0.001360544,0.280701754,0.6,1,0,6,7,1,5.602200649,0,0,0,0,3,7,114,2.8149915,25,24,23,65,76,65,24,19,9,0,25,26,13,22,20,9,0,25,0,26,0,0,0,21,24,19,22,21
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.219810041,0.001356852,0.166666667,0,1,1,2,7,1,6.594007548,0,0,0,0,1,1,126,0,25,25,23,64,76,67,25,19,8,0,25,26,19,20,4,8,0,21,0,26,0,0,0,18,25,19,22,18
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.219215156,0.00135318,0.203389831,0,1,0,2,7,1,7.854471127,0,0,0,0,1,1,59,0,25,25,25,61,72,54,25,14,8,0,22,26,24,19,13,9,0,25,0,24,0,0,0,20,22,18,21,21
0,1,23,0,0,0,0,2,2,0,0,2,0,0,0.219086022,0.001344086,0.165354331,0,1,0,3,7,1,6.297329814,0,0,0,0,1,2,127,0.8280557,25,22,24,64,76,67,23,19,9,0,25,26,16,20,1,9,0,25,0,26,0,0,0,22,24,19,22,19
0,1,0,0,0,0,0,2,0,0,2,1,0,1,0.218791946,0.001342282,0.1640625,0,1,0,3,7,1,5.358795134,0,0,0,0,1,1,128,0.8838226,25,25,24,64,76,67,25,19,8,0,25,26,16,20,3,8,0,24,0,26,0,0,0,24,25,19,22,24
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.21849866,0.001340483,0.162790698,0,1,0,3,7,1,6.727708872,0,0,0,0,1,1,129,0,25,25,25,64,76,67,25,19,9,0,23,26,18,20,22,9,0,25,0,26,0,0,0,23,23,19,22,23
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.219544846,0.001338688,0.169230769,0,1,1,3,7,1,6.630056162,0,0,0,0,1,1,130,0,25,23,25,64,76,67,25,19,7,0,25,26,24,20,13,7,0,23,0,26,0,0,0,15,15,19,22,23
0,1,8,0,0,0,0,1,1,0,0,1,0,0,0.22,0.001333333,0.175572519,0,1,0,3,7,1,9.547373959,0,0,0,0,1,1,131,0,25,24,25,64,76,67,25,19,9,0,16,26,23,20,13,9,0,24,0,26,0,0,0,16,16,19,22,20
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.220744681,0.001329787,0.174242424,0,1,1,3,7,1,4.80662696,0,0,0,0,1,1,132,0,25,24,25,64,76,67,25,19,7,0,23,26,21,20,2,7,0,25,0,26,0,0,0,17,23,19,22,24
0,1,58,0,0,0,0,3,2,0,1,3,0,0,0.220159151,0.00132626,0.172932331,0,1,0,3,1,2,6.850484999,0,0,0,0,3,3,133,0.7703438,25,25,25,64,76,67,25,19,8,0,23,26,21,20,7,8,0,25,0,26,0,0,0,18,23,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.221784777,0.001312336,0.171641791,0,1,0,4,7,1,4.586712171,0,0,0,0,1,1,134,0,25,25,24,64,76,67,18,19,9,0,25,26,21,20,7,9,0,24,0,26,0,0,0,25,24,19,22,15
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.221494102,0.001310616,0.17037037,0,1,0,4,7,1,4.522496386,0,0,0,0,1,1,135,0,23,22,24,64,76,65,23,19,9,0,21,26,23,20,8,9,0,23,0,26,0,0,0,19,20,19,22,19
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.220915033,0.00130719,0.169117647,0,1,0,4,7,1,5.324227469,0,0,0,0,1,1,136,0,23,19,25,64,76,65,23,19,8,0,18,26,23,20,5,8,0,23,0,26,0,0,0,13,18,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.220626632,0.001305483,0.2,0,1,0,4,3,0,4.318501513,0,0,0,1,0,0,60,0,25,25,24,65,76,63,24,19,9,0,25,26,17,21,7,9,0,24,0,26,0,0,0,16,25,19,22,12
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.21976593,0.00130039,0.167883212,0,1,0,4,7,1,6.271852242,0,0,0,0,1,1,137,0,25,24,24,64,76,65,24,20,8,0,20,26,15,20,12,8,0,24,0,26,0,0,0,20,20,19,22,24
0,1,18,0,0,0,0,2,2,0,0,1,0,0,0.21919585,0.001297017,0.27826087,0.6,1,0,6,7,1,6.243012372,0,0,0,0,1,2,115,0.9182958,25,22,21,64,76,63,24,19,5,0,22,26,19,20,1,7,0,20,0,26,0,0,0,22,16,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.218628719,0.001293661,0.196721311,0.2,1,0,5,3,0,4.811958499,0,0,0,1,0,0,61,0,24,16,25,65,76,63,24,19,8,0,24,26,24,21,6,8,0,24,0,26,0,0,0,15,22,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.218346253,0.00129199,0.193548387,0.2,1,0,5,3,0,4.715281307,1,0,0,1,0,0,62,0,24,24,25,65,76,63,23,19,9,0,24,26,24,21,4,9,0,23,0,26,0,0,0,23,24,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.218064516,0.001290323,0.19047619,0.2,1,0,5,3,0,5.098126957,0,0,0,1,0,0,63,0,24,24,25,65,76,63,22,19,9,0,24,26,14,21,11,9,0,17,0,26,0,0,0,24,10,19,22,18
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.217783505,0.00128866,0.166666667,0,1,0,5,7,1,5.798875418,0,0,0,0,1,1,138,0,24,22,25,65,76,63,21,19,9,0,23,26,24,21,13,9,0,23,0,26,0,0,0,21,23,19,22,21
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217503218,0.001287001,0.165467626,0,1,0,5,1,1,6.266669387,0,0,0,0,1,1,139,0,24,21,23,65,76,63,23,19,8,0,18,26,24,21,3,9,0,25,0,26,0,0,0,13,16,19,22,15
1,1,33,0,0,0,0,6,2,0,4,5,0,0,0.218228498,0.001283697,0.171428571,0,1,0,5,7,2,5.776796992,0,0,0,0,2,3,140,1.9066528,23,18,22,65,76,63,23,19,8,0,22,26,20,21,23,8,0,23,0,26,0,0,0,15,18,19,22,24
0,1,0,0,0,0,0,5,0,0,5,2,0,0,0.224050633,0.001265823,0.177304965,0,1,1,6,7,1,3.87586842,0,0,0,0,1,1,141,2.321928,25,20,24,65,76,63,24,19,9,0,20,26,22,21,13,9,0,19,0,26,0,0,0,8,20,19,22,14
0,1,0,0,0,0,0,3,0,0,3,1,0,1,0.223767383,0.001264223,0.176056338,0,1,0,6,7,1,9.296286664,0,0,0,0,1,1,142,1.5849625,25,25,24,65,76,63,23,19,9,0,25,26,22,21,23,9,0,23,0,26,0,0,0,11,25,19,22,23
0,1,0,0,0,0,0,3,0,0,3,1,0,1,0.223484848,0.001262626,0.174825175,0,1,0,6,7,1,4.607376151,0,0,0,0,1,1,143,1.5849625,24,24,21,65,76,63,24,19,6,0,24,26,23,21,7,7,0,23,0,26,0,0,0,21,24,19,22,25
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.223203026,0.001261034,0.173611111,0,1,0,6,7,1,5.69389251,0,0,0,0,1,1,144,0,24,24,25,65,76,63,24,19,8,0,21,26,19,21,15,8,0,24,0,26,0,0,0,10,21,19,22,24
1,1,0,0,0,0,0,3,0,0,3,3,0,1,0.22418136,0.001259446,0.179310345,0,1,1,6,7,2,6.236521505,0,0,0,0,1,2,145,1.0612781,25,14,25,65,76,63,23,19,9,0,25,26,22,21,23,9,0,25,0,26,0,0,0,2,25,19,22,23
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.225157233,0.001257862,0.184931507,0,1,1,6,7,1,6.225618277,0,0,0,0,1,1,146,0,24,24,24,65,76,63,24,19,8,0,24,26,22,21,15,8,0,24,0,26,0,0,0,24,24,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.226130653,0.001256281,0.19047619,0,1,1,6,7,1,6.089370136,0,0,0,0,1,1,147,0,25,23,23,65,76,63,24,19,9,0,25,26,22,21,5,9,0,25,0,26,0,0,0,23,23,19,22,23
0,1,0,0,0,0,0,4,0,0,4,3,0,1,0.225846926,0.001254705,0.189189189,0,1,0,6,1,2,9.524052407,0,0,0,0,1,2,148,1.9749374,24,22,25,65,76,63,24,19,9,0,19,26,24,21,21,9,0,23,0,26,0,0,0,19,17,19,22,21
0,1,0,0,0,0,0,3,0,0,3,2,0,0,0.22625,0.00125,0.187919463,0,1,0,6,2,2,4.190055299,0,1,0,0,1,3,149,0.21366918,25,22,24,65,76,63,25,19,9,0,24,26,14,21,25,9,0,25,0,26,0,0,0,22,24,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.225685786,0.001246883,0.275862069,0.6,1,0,6,7,1,6.543675468,0,0,0,0,1,1,116,0,25,25,20,65,76,63,25,19,6,0,25,26,24,21,15,8,0,24,0,26,0,0,0,5,25,19,22,23
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.226368159,0.001243781,0.186666667,0,1,1,6,7,1,6.512927453,1,0,0,0,1,1,150,0,25,25,25,65,76,63,25,19,5,0,24,26,20,21,4,7,0,25,0,26,0,0,0,7,21,19,22,7
0,1,0,0,0,0,0,3,0,0,3,3,0,0,0.229244114,0.001239157,0.19205298,0,1,1,2,7,2,5.041077933,0,0,0,0,1,2,151,1.475202,23,22,24,65,76,63,23,19,8,0,22,26,24,21,6,8,0,21,0,26,0,0,0,22,15,19,22,25
0,1,17,0,0,0,0,7,2,0,5,7,0,0,0.228677379,0.001236094,0.190789474,0,1,0,2,1,4,7.547053326,0,0,0,0,2,6,152,2.4071157,25,22,25,62,73,61,24,19,8,0,25,26,13,20,12,8,0,25,0,27,0,0,0,9,25,18,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.230392157,0.00122549,0.189542484,0,1,1,2,3,0,3.879433414,0,0,0,1,0,0,153,0,24,19,25,65,76,65,23,20,9,0,24,26,12,21,16,9,0,24,0,26,0,0,0,19,24,19,22,20
0,1,0,0,0,3,1,1,0,0,5,2,0,0,0.229828851,0.001222494,0.188311688,0,1,0,2,7,2,6.256912244,0,0,0,0,1,2,154,1.8590455,24,22,24,64,76,65,24,20,9,0,23,26,5,20,18,9,0,25,0,26,0,0,0,12,21,19,22,22
1,1,0,0,0,0,0,2,0,0,2,1,1,1,0.22954823,0.001221001,0.187096774,0,1,0,3,7,1,5.505888585,0,0,0,0,1,2,155,0.9248187,25,23,24,64,76,65,24,20,9,0,25,26,22,20,5,9,0,25,0,26,0,0,0,14,21,19,22,23
0,2,0,0,0,0,2,4,0,0,6,5,0,1,0.230487805,0.001219512,0.192307692,0,1,1,3,0,3,5.907818032,0,0,0,0,1,4,156,1.7353303,25,24,22,64,76,65,20,20,7,0,24,26,23,20,1,9,0,23,0,26,0,0,0,24,21,19,22,19
1,1,0,0,0,2,3,3,0,0,8,5,0,1,0.230207065,0.001218027,0.191082803,0,1,0,3,7,3,5.800141259,0,0,0,0,1,5,157,1.8523971,25,18,24,64,76,65,25,20,9,0,25,26,24,20,3,9,0,25,0,26,0,0,0,9,18,19,22,17
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23095526,0.00120919,0.1875,0.2,1,1,3,3,0,5.974877986,0,0,0,1,0,0,64,0,25,25,24,65,76,63,23,19,8,0,25,26,19,21,20,8,0,21,0,26,0,0,0,25,12,19,22,20
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.230676329,0.001207729,0.184615385,0.2,1,0,3,3,0,4.514412305,0,0,0,1,0,0,65,0,24,21,23,65,76,63,22,19,7,0,20,26,18,21,15,7,0,21,0,26,0,0,0,19,14,19,22,25
